SubmitterAbbr,Lookup,LocalID,VariationID,ClinicalSignificance,DateLastEvaluated,Description,SubmittedPhenotypeInfo,ReportedPhenotypeInfo,ReviewStatus,CollectionMethod,OriginCounts,Submitter,SCV,SubmittedGeneSymbol,ExplanationOfInterpretation
CARDIO,CARDIO43006,,43006,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM2;PP1",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564407.2,MYH7,-
CARDIO,CARDIO43011,,43011,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PS4_ Supporting;BP7",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564452.2,MYH7,-
CARDIO,CARDIO43012,,43012,Likely benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PP3;BS1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000577982.3,MYH7,-
CARDIO,CARDIO43019,,43019,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564479.2,MYH7,-
CARDIO,CARDIO43020,,43020,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564464.2,MYH7,-
CARDIO,CARDIO43027,,43027,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564478.2,MYH7,-
CARDIO,CARDIO43029,,43029,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PVS1_Moderate",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564453.2,MYH7,-
CARDIO,CARDIO43031,,43031,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564477.2,MYH7,-
CARDIO,CARDIO43032,,43032,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564476.2,MYH7,-
CARDIO,CARDIO43035,,43035,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564475.2,MYH7,-
CARDIO,CARDIO43038,,43038,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564503.2,MYH7,-
CARDIO,CARDIO43044,,43044,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564454.2,MYH7,-
CARDIO,CARDIO43048,,43048,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564474.2,MYH7,-
CARDIO,CARDIO43056,,43056,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564473.2,MYH7,-
CARDIO,CARDIO43059,,43059,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PP3;PS4_ Supporting",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564456.2,MYH7,-
CARDIO,CARDIO43069,,43069,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PM6;PP3;PS4_ Supporting",MedGen:C0007193,C0007193:Primary dilated cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564459.2,MYH7,-
CARDIO,CARDIO43076,,43076,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PP3;PS4_ Supporting",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564460.2,MYH7,-
CARDIO,CARDIO43082,,43082,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564461.2,MYH7,-
CARDIO,CARDIO43085,,43085,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PM6;PP3",MedGen:C0007193,C0007193:Primary dilated cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564462.2,MYH7,-
CARDIO,CARDIO43086,,43086,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564472.2,MYH7,-
CARDIO,CARDIO43088,,43088,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PM6;PP3;PS4_ Supporting",MedGen:C0007193,C0007193:Primary dilated cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564463.2,MYH7,-
CARDIO,CARDIO43092,,43092,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564502.2,MYH7,-
CARDIO,CARDIO43103,,43103,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564471.2,MYH7,-
CARDIO,CARDIO43106,,43106,Pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PP1_ Strong;PM1;PM2;PP3",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564409.2,MYH7,-
CARDIO,CARDIO43116,,43116,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564500.2,MYH7,-
CARDIO,CARDIO138391,,138391,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564497.2,MYH7,-
CARDIO,CARDIO155814,,155814,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM2;PP1_Moderate;PP3",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564442.2,MYH7,-
CARDIO,CARDIO161326,,161326,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM1;PM2;PM5;PP3;PS4_ Supporting",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564433.2,MYH7,-
CARDIO,CARDIO164294,,164294,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM2;PP1_Moderate;PP3",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564448.2,MYH7,-
CARDIO,CARDIO164334,,164334,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564492.2,MYH7,-
CARDIO,CARDIO164342,,164342,Pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM1;PM2;PP1_Moderate",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564426.2,MYH7,-
CARDIO,CARDIO164378,,164378,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM1;PM2;PM6;PP3",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564411.2,MYH7,-
CARDIO,CARDIO177629,,177629,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PP3",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564457.2,MYH7,-
CARDIO,CARDIO177665,,177665,Pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM1;PM2;PM5;PP1_Moderate;PP3",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564428.2,MYH7,-
CARDIO,CARDIO177697,,177697,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PP3;PS4_ Supporting",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564458.2,MYH7,-
CARDIO,CARDIO177753,,177753,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM2;PP3",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564441.2,MYH7,-
CARDIO,CARDIO177757,,177757,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PS4;PM1;PM2;PP3",MedGen:C0949658,C0949658:Primary familial hypertrophic cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564432.2,MYH7,-
CARDIO,CARDIO177763,,177763,Likely pathogenic,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM1;PM2;PP1_Moderate;PS4_ Supporting;BS4",MedGen:C0007193,C0007193:Primary dilated cardiomyopathy,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564435.2,MYH7,-
CARDIO,CARDIO177817,,177817,Uncertain significance,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met:PM2;PVS1_Moderate",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564416.2,MYH7,-
CARDIO,CARDIO177865,,177865,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564501.2,MYH7,-
CARDIO,CARDIO188628,,188628,Benign,42719,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel, Kelly et al. manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (MYH7)"" document (assertion method column). The following criteria were met: BA1",not specified,CN169374:not specified,reviewed by expert panel,curation,germline:na,"ClinGen Inherited Cardiomyopathy Expert Panel,",SCV000564465.2,MYH7,-
