SubmitterAbbr,Lookup,LocalID,VariationID,ClinicalSignificance,DateLastEvaluated,Description,SubmittedPhenotypeInfo,ReportedPhenotypeInfo,ReviewStatus,CollectionMethod,OriginCounts,Submitter,SCV,SubmittedGeneSymbol,ExplanationOfInterpretation
RAS,RAS40536,,40536,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000057424; SCV000200021",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616415.1,PTPN11,-
RAS,RAS40541,,40541,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616450.1,PTPN11,-
RAS,RAS40562,,40562,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM2, PM6_Strong, PS3",MedGen:C0028326,C0028326:Noonan syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616376.1,PTPN11,-
RAS,RAS40567,,40567,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM2, PM6_Strong, PM5_Strong. Additional case-level data provided by: SCV000057460; SCV000058286; Cave et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616416.1,PTPN11,-
RAS,RAS40570,,40570,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP4. Additional case-level data provided by: SCV000262218; SCV000057463; SCV000058287; SCV000061284",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616417.1,PTPN11,-
RAS,RAS40583,,40583,Likely benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS4; BP5. Additional case-level data provided by: SCV000218672; SCV000061358",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616418.1,RAF1,-
RAS,RAS40585,,40585,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5, BS4. Additional case-level data provided by: SCV000171283; SCV000227278",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616419.1,RAF1,-
RAS,RAS40588,,40588,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000061348; SCV000209004",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616420.1,RAF1,-
RAS,RAS40599,,40599,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PS3",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616377.1,RAF1,-
RAS,RAS40600,,40600,Likely pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PM5, PM6. Additional case-level data provided by: SCV000206160; SCV000209015; SCV000264162",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616421.1,RAF1,-
RAS,RAS40601,,40601,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP1, PP2, PP3, PS4_Supporting, PM1, PM2, PS3; PM5_Strong, PM6_Strong. Additional case-level data provided by: SCV000061360; SCV000209017; Zenker et al.; Cave et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616422.1,RAF1,-
RAS,RAS40607,,40607,Likely pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PM5, PM6. Additional case-level data provided by: SCV000061370; SCV000209021; SCV000207170",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616423.1,RAF1,-
RAS,RAS40609,,40609,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616487.1,RAF1,-
RAS,RAS40611,,40611,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616486.1,RAF1,-
RAS,RAS40612,,40612,Uncertain significance,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BP4. Additional case-level data provided by: SCV000200036; SCV000209006",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616424.1,RAF1,-
RAS,RAS40613,,40613,Likely pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PS4_Moderate, PM2, PM6_Strong. Additional case-level data provided by: SCV000061333; SCV000209024; Zenker et al.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616425.1,RAF1,-
RAS,RAS40614,,40614,Uncertain significance,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM2. Additional case-level data provided by: SCV000209025; SCV000207671",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616426.1,RAF1,-
RAS,RAS40620,,40620,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616484.1,RAF1,-
RAS,RAS40621,,40621,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616483.1,RAF1,-
RAS,RAS40626,,40626,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616480.1,RAF1,-
RAS,RAS40627,,40627,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616479.1,RAF1,-
RAS,RAS40628,,40628,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616478.1,RAF1,-
RAS,RAS40634,,40634,Uncertain significance,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: none. Additional case-level data provided by: SCV000113449; SCV000209050",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616428.1,SHOC2,-
RAS,RAS40635,,40635,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5. Additional case-level data provided by: SCV000062455; SCV000209046",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616429.1,SHOC2,-
RAS,RAS40640,,40640,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000204530, SCV000209065, SCV000224487",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616436.1,SOS1,-
RAS,RAS40641,,40641,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS4, BP5, BP4. Additional case-level data provided by: SCV000062187; SCV000209091; SCV000218752",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616432.1,SOS1,-
RAS,RAS40643,,40643,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616528.1,SOS1,-
RAS,RAS40649,,40649,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PS4_Moderate, PM2, PM6, PS2, PS3. Additional case-level data provided by: SCV000062224; SCV000209088, Cave et al.",MedGen:C0028326,C0028326:Noonan syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616437.1,SOS1,-
RAS,RAS40651,,40651,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PM6, PS3",MedGen:C0028326,C0028326:Noonan syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616383.1,SOS1,-
RAS,RAS40655,,40655,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616523.1,SOS1,-
RAS,RAS40660,,40660,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000062247, SCV000209099, SCV000263041, SCV000207694",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616434.1,SOS1,-
RAS,RAS40662,,40662,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PM6_Strong, PS2",MedGen:C0028326,C0028326:Noonan syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616384.1,SOS1,-
RAS,RAS40665,,40665,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP4, BP5, BP7. Additional case-level data provided by: SCV000062189; SCV000224969; SCV000259254; SCV000206710; SCV000207693",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616438.1,SOS1,-
RAS,RAS40678,,40678,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PS2, PS3, PM6_Strong",MedGen:C0028326,C0028326:Noonan syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616385.1,SOS1,-
RAS,RAS40686,,40686,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616519.1,SOS1,-
RAS,RAS40687,,40687,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616518.1,SOS1,-
RAS,RAS40692,,40692,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616516.1,SOS1,-
RAS,RAS40697,,40697,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000062207; SCV000225875; SCV000260509; SCV000206740",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616435.1,SOS1,-
RAS,RAS40698,,40698,Likely benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616514.1,SOS1,-
RAS,RAS40702,,40702,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000062210; SCV000209073; SCV000226115",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616439.1,SOS1,-
RAS,RAS40706,,40706,Pathogenic,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PM6, PS3",MedGen:C0028326,C0028326:Noonan syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616387.1,SOS1,-
RAS,RAS40708,,40708,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616511.1,SOS1,-
RAS,RAS40713,,40713,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616510.1,SOS1,-
RAS,RAS40714,,40714,Benign,42843,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Auto-classified.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616509.1,SOS1,-
RAS,RAS40716,,40716,Benign,42828,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1. Additional case-level data provided by: SCV000062223, SCV000171778, SCV000226931, SCV000206721",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616440.1,SOS1,-
RAS,RAS40747,,40747,Likely pathogenic,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM1, PM2, PM6. Additional case-level data provided by: SCV000061255.",MedGen:C1275081,C1275081:Cardio-facio-cutaneous syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616533.1,MAP2K1,-
RAS,RAS40754,,40754,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616553.1,MAP2K1,-
RAS,RAS40756,,40756,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1, BP5. Additional case-level data provided by: SCV000207935; SCV000061262.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616535.1,MAP2K1,-
RAS,RAS40758,,40758,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616556.1,MAP2K1,-
RAS,RAS40760,,40760,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616557.1,MAP2K1,-
RAS,RAS40762,,40762,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616560.1,MAP2K1,-
RAS,RAS40770,,40770,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616588.1,MAP2K2,-
RAS,RAS40779,,40779,Likely pathogenic,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM2, PM6. Additional case-level data provided by: SCV000061249; SCV000207949.",MedGen:C1275081,C1275081:Cardio-facio-cutaneous syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616537.1,MAP2K1,-
RAS,RAS40781,,40781,Pathogenic,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PM2, PM6_Strong, PS3",MedGen:C1275081,C1275081:Cardio-facio-cutaneous syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616531.1,MAP2K1,-
RAS,RAS40786,,40786,Uncertain significance,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2. Additional case-level data provided by: SCV000204231; SCV000207977.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616542.1,MAP2K2,-
RAS,RAS40787,,40787,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616585.1,MAP2K2,-
RAS,RAS40793,,40793,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616583.1,MAP2K2,-
RAS,RAS40802,,40802,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616580.1,MAP2K2,-
RAS,RAS40808,,40808,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616576.1,MAP2K2,-
RAS,RAS40811,,40811,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616575.1,MAP2K2,-
RAS,RAS40813,,40813,Likely pathogenic,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: PP2, PP3, PS4_Supporting, PM2, PM6_Strong. Additional case-level data provided by: SCV000207959; SCV000204213.",MedGen:C1275081,C1275081:Cardio-facio-cutaneous syndrome,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616543.1,MAP2K2,-
RAS,RAS40816,,40816,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616574.1,MAP2K2,-
RAS,RAS40824,,40824,Likely benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BS1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616571.1,MAP2K2,-
RAS,RAS40825,,40825,Benign,42864,"This variant was classified using modified ACMG criteria (ClinGen Expert Panel; manuscript in preparation). Please see a summary of the rules and criteria codes in the ""ACMG variant classification (RASopathy)"" document (assertion method column). The following criteria were met: BA1.",MedGen:CN166718,CN166718:Rasopathy,reviewed by expert panel,curation,germline:na,"ClinGen RASopathy Expert Panel,",SCV000616570.1,MAP2K2,-
